tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,INCIDENTCHQ,INCIDENTCHQ_R,INCIDENTCHQ_N_R,Interdit,InterditAct,NBIMP,Interet_Non_ECHU,Encaiss_Recu,NBECHEANCE,Code_Classe,Var Signalitiques.Code_Profession,Var Signalitiques.Profession,Var Signalitiques.Code_Activite_Economique,Var Signalitiques.Activite_Economique,Var Signalitiques.Code_secteur_activite,Var Signalitiques.Secteur_Activite,Var Signalitiques.Ville,Var Signalitiques.Code_Postal,Var Signalitiques.Date_Ouverture
982443,,,,,,,,,,0.0,,,,,,,,,,,,,GBF05,COMMERCE DE GROS DE MOBILIER DE BUREAU,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE RIADH,2014.0,2001-09-19
982453,,0.0,-2186.192,0.0,-1794.504,10000,0.0,10000,12310.315693,9972.602739,,,,,,,,,,,P9904,SANS PROFESSION,,,,,MEGRINE,2033.0,2001-10-24
982454,22648610.931,27420417.745,-23955480.981,25189296.805,-23943773.472,"4459719,837",0.0,"4459719,837",61480.776076,243763.609602,,,,,,,3070.88,-2572639.35,60.0,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,2019-12-30
982461,,,,,,,,,,0.0,,,,,,,,,,,,,CIA02,FABRICATION DE PAPIER ET DE CARTON,CI,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2001-11-14
982493,,0.0,-513.684,0.0,-477.698,,,,2511.376701,,,,,,,,,,,1.0,,,CNB03,FABRICATION D'ELEMENTS EN MATIERES PLASTIQUES POUR LA CONSTRUCTION,,,MEGRINE,2033.0,2003-12-09
982495,269375.438,270426.707,-271561.532,270426.707,-270581.72,,,,306.902715,4285.545512,,,,,,,,,,,,,CPE03,FONDERIE DE METAUX LEGERS,CP,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,2003-12-25
982521,174929.0,779231.468,-806118.32,239231.468,-805195.356,"269535,876",0.0,"269535,876",12712.306643,8709.713536,,,,,,,9472.396,-584983.271,213.0,,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",,,,,TOZEUR,2200.0,2022-06-02
982537,,0.0,-187.093,0.0,-182.801,,,,328.632726,,,,,O,O,,,,,1.0,,,NCA01,ACTIVITES DES AGENCES DE VOYAGE,NC,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,TOZEUR,2200.0,2010-08-10
982556,,0.0,-306.005,0.0,-290.172,,,,1836.020068,,,,,O,O,,,,,,,,HAE99,TRANSPORTS PAR CONDUITES,HA,TRANSPORTS ET ENTREPOSAGE,TOZEUR,2200.0,2021-10-20
982578,1472146.302,2546422.189,-2457486.53,1642147.189,-2446119.592,"298180,649",0.0,"298180,649",3573.30043,59179.065295,,,,,,,0.0,-734941.27,99.0,,P0511,PROFESSIONS PARAMEDICALES LIBERALES,,,,,,,2021-06-03
982625,219179.191,224179.191,-206561.018,224179.191,-206233.307,,,,10.049394,6323.031789,,,,O,O,,,,,,,,CNB99,FABRICATION D'AUTRES ARTICLES EN MATIERES PLASTIQUES,CN,INDUSTRIE MANUFACTURIERE,MEGRINE,2014.0,2015-03-12
982686,39488.087,69467.109,-71125.61,39488.087,-62925.876,"180970,568",10288.992,"170681,576",67020.521789,,,,,O,O,6.0,5079.194,-41811.772,214.0,,,,FCB99,AUTRES TRAVAUX D'INSTALLATION,FC,CONSTRUCTION,MEGRINE,2033.0,2003-06-09
982691,,0.0,-810.496,0.0,-745.704,,,,4495.080438,,,,,,,,,,,,P9904,SANS PROFESSION,,,,,,,2022-10-28
982697,504262.061,504262.061,-508001.012,504262.061,-507170.225,"22196,612",0.0,"22196,612",454.398876,23688.955671,,,,,,,1954.838,-12253.479,111.0,,P0504,PHARMACIENS LIBERAUX,GBD06,COMMERCE DE GROS DE PRODUITS PHARMACEUTIQUES,CM,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,2002-05-20
982712,,55594.921,-112.87,55594.921,0.0,,,,55668.354284,0.0,,,,,,,,,,5.0,,,IBC01,CAFES,IB,HEBERGEMENT ET RESTAURATION,,,2020-06-03
982740,19518058.249,38147769.553,-37558672.316,38147763.603,-37543458.185,"423571,436",0.0,"423571,436",3936.299506,402679.026643,,,,,,,1279.426,-854768.986,108.0,,,,CAH99,FABRICATION D'AUTRES PRODUITS ALIMENTAIRES N.C.A.,CA,INDUSTRIE MANUFACTURIERE,MEGRINE RIADH,2014.0,2022-06-08
982778,2202.3,440417.143,-467598.325,2202.3,-466645.137,"640207,624",404528.881,"235678,743",43478.119726,959.179126,,,,O,O,16.0,53385.786,-447656.632,479.0,1.0,,,CQG02,FABRICATION DE SERRURES ET DE FERRURES,CQ,INDUSTRIE MANUFACTURIERE,EL OUERDIA,1009.0,2014-09-18
982797,,,,,,,,,,0.0,,,,,,,,,,,,,GBD03,COMMERCE DE GROS D'APPAREILS ELECTROMENAGERS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,2022-12-26
982806,,0.0,-246.662,0.0,-236.589,,,,726.762712,,,,,,O,,,,,,,,CAC05,TRANSFORMATION ET CONSERVATION DE FRUITS,CA,INDUSTRIE MANUFACTURIERE,NEFTA,2240.0,2011-07-18
982819,,,,,,,,,1761.576504,0.0,,,,,,,,,,0.0,,,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,,,TOZEUR,2200.0,2021-10-20
982831,,,,,,,,,117.573994,,,,,,,,,,,0.0,,,JAA01,EDITION DE LIVRES,JA,INFORMATION ET COMMUNICATION,TOZEUR,2200.0,2011-08-26
982849,82983.0,85581.037,-86563.548,85581.037,-86211.378,"183174,339",6099.34,"177074,999",243.187936,478.298802,1.0,,1.0,,,,98442.819,-37883.384,49.0,,,,CAC05,TRANSFORMATION ET CONSERVATION DE FRUITS,CA,INDUSTRIE MANUFACTURIERE,NEFTA,2240.0,2018-03-30
982939,1623377.976,4423883.468,-4359000.391,1731883.468,-4355961.417,"1185172,062",0.0,"1185172,062",159353.009958,2739.330306,,,,,,,0.0,-2817380.136,107.0,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE RIADH,2014.0,2019-11-27
982942,,0.0,-669.53,0.0,-618.418,,,,3552.962317,,,,,,,,,,,,,,LAC02,ADMINISTRATION DE BIENS IMMOBILIERS,,,ARIANA 2,2037.0,2004-10-12
982945,9567040.588,16079104.927,-17354384.294,10093683.677,-17340403.705,"4647241,248",0.0,"4647241,248",270701.044706,53298.191041,,,,,,,27771.078,-6884694.48,362.0,,,,GCG06,"COMMERCE DE DETAIL DE FLEURS, PLANTES, GRAINES, ENGRAIS, ANIMAUX DE COMPAGNIE ET ALIMENTS POUR CES ANIMAUX EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE RIADH,2014.0,2015-03-02
982951,,0.0,-11379.46,,,"10834515,077",10638015.077,196500,965754.421895,18669.679671,,,,O,O,167.0,120118.48,,379.0,5.0,,,HBB99,TRANSPORTS MARITIMES ET COTIERS DE FRET,HB,TRANSPORTS ET ENTREPOSAGE,BEN AROUS,2013.0,2019-05-09
982983,,,,,,,,,,0.0,,,,,,,,,,,,,CTA01,"FABRICATION DE MOTEURS ET TURBINES, À L'EXCEPTION DES MOTEURS D'AVIONS ET DE VEHICULES",CT,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2003-12-29
983019,,5860.772,0.0,5860.772,0.0,,,,6048.884186,,7.0,,7.0,O,O,,,,,5.0,,,SCA99,AUTRES SERVICES PERSONNELS N.C.A.,SC,AUTRES ACTIVITES DE SERVICES,SOLIMAN,8020.0,2020-03-23
983028,,,,,,,,,,0.0,,,,,,,,,,,,,COD03,FABRICATION D'APPAREILS SANITAIRES EN CERAMIQUE,,,MEGRINE,2033.0,2005-03-08
983035,8185237.807,8287029.341,-8273156.75,8287029.341,-8270475.932,96600,0.0,96600,195.80229,260267.06438,,,,,,,,,87.0,,,,CUC99,FABRICATION D'AUTRES EQUIPEMENTS AUTOMOBILES,CU,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2016-09-23
983037,821099.679,1021099.679,-1011694.294,821099.679,-1004734.804,260000,0.0,260000,22898.666279,5504.892479,,,,,,,64133.423,-2620.667,1.0,,,,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2005-03-25
983052,35715.224,54541.408,-157429.864,54541.408,-157217.983,"37858,296",0.0,"37858,296",55.46578,28623.693356,,,,,,,5738.793,-18589.73,97.0,0.0,P1006,EXPLOITANTS EN GERANCE LIBRE DES STATIONS DE SERVICES,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,,,LA GOULETTE,2060.0,2017-05-10
983069,38711.61,38711.61,-50580.067,38711.61,-50379.596,,,,,9649.324528,,,,,,,,,,,,,MEB99,ETUDES DE MARCHE ET SONDAGES,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",MEGRINE,2033.0,1995-04-14
983079,2411604.924,2411604.924,-1043726.831,2411604.924,-1043661.082,,,,300.077701,76985.311356,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,MEGRINE,2033.0,2006-11-03
983110,,,,,,,,,2614.205117,299.178082,,,,,,,,,,,,,IBA01,RESTAURANTION TRADITIONNELLE,,,TOZEUR,2200.0,2018-01-23
983125,,,,,,,,,3419.947539,,,,,O,O,,,,,,,,EAA99,"CAPTAGE, TRAITEMENT ET DISTRIBUTION D'EAU",EA,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",TOZEUR,2200.0,2013-01-02
983159,5832497.164,13146415.474,-11179339.691,7366323.756,-11129074.121,"4001771,847",0.0,"4001771,847",328319.279821,40532.081821,,,,,,,4364.0,-3563765.295,255.0,1.0,,,GBF07,COMMERCE DE GROS D'AUTRES MATERIELS ELECTRIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,2021-12-29
983161,177443.83,177443.83,-156895.136,177443.83,-153809.287,44000,0.0,44000,10679.357002,381.135967,,,,,,,,,,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,HA,TRANSPORTS ET ENTREPOSAGE,CITE EL MOUSTAKBEL (LA MARSA),2078.0,2005-12-27
983165,,,,,,,,,,0.0,,,,,,,,,,,,,GBG05,COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,1001.0,2020-12-25
983169,,,,,,,,,,0.0,,,,,,,,,,5.0,,,ECC02,RECUPERATION DE DECHETS TRIES,EC,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",MEGRINE,2033.0,2006-01-13
983171,895307.401,895703.111,-838822.49,895703.111,-838494.372,1332,0.0,1332,6513.806065,50456.682652,,,,,,,,,,,,,AAF99,AUTRES ACTIVITES DE SOUTIEN À L'AGRICULTURE ET TRAITEMENT PRIMAIRE DES RECOLTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",MEGRINE RIADH,2014.0,2019-04-22
983177,367965.956,348132.796,-354328.314,348132.796,-353933.024,717,0.0,717,291.72692,23018.124098,,,,,,,,,2.0,,,,GBF01,COMMERCE DE GROS DE MATERIEL AGRICOLE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,2021-03-05
983203,3995194.623,6965457.928,-6566722.928,4186457.928,-6555050.901,"3048991,309",0.0,"3048991,309",128091.641794,17346.899293,,,,,,,0.0,-3378480.057,171.0,,,,CXF99,AUTRES ACTIVITES MANUFACTURIERES N.C.A.,CX,INDUSTRIE MANUFACTURIERE,BORJ EL AMRI,1142.0,2006-03-02
983223,890220.232,890851.132,-1176512.946,890851.132,-1171323.99,"44031,127",0.0,"44031,127",321.931726,26164.045668,,,,,,,,-37421.295,13.0,0.0,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,ARIANA,2080.0,2006-04-18
983241,23112.828,23112.828,-23310.977,23112.828,-23298.208,10000,0.0,10000,365.607846,10281.315742,,,,,,,,,,,,,GBC99,"COMMERCE DE GROS NON SPECIALISE DE DENREES ALIMENTAIRES, DE BOISSONS ET DE TABAC",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,1002.0,2020-05-14
983244,1461506.468,1462837.692,-1346336.666,1462837.097,-1344902.024,64500,0.0,64500,700.04801,83571.441742,,,,,,,,,36.0,0.0,,,CLE99,FABRICATION D'AUTRES PRODUITS CHIMIQUES N.C.A.,CL,INDUSTRIE MANUFACTURIERE,MEGRINE RIADH,2014.0,2022-12-14
983248,117300.0,117300.0,-119742.476,117300.0,-119711.089,,,,0.798624,5259.823446,,,,,,,,,49.0,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,BEN AROUS,2013.0,2006-05-12
983252,17822.972,17822.972,-146.608,17822.972,-142.8,,,,,12539.565249,,,,,,,,,,,,,CQA02,FABRICATION DE PORTES ET FENETRES EN METAL,,,BOUMHEL,2034.0,2006-05-18
983267,510783.754,516863.799,-359448.795,516863.799,-359211.814,,,,,438665.702783,,,,,,,,,,,,,GBF99,COMMERCE DE GROS D'AUTRES MACHINES ET EQUIPEMENTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE RIADH,2014.0,2006-06-06
983279,,0.0,-353.925,0.0,-342.691,,,,830.670523,,,,,,,,,,,,,,GBG02,COMMERCE DE GROS DE MINERAIS ET METAUX,,,RADES,2040.0,2006-06-22
983296,,0.0,-1060.6,0.0,-842.611,760,0.0,760,5247.232065,722.614794,,,,,,,,,,,,,CLD02,FABRICATION DE PARFUMS ET DE PRODUITS POUR LA TOILETTE,CL,INDUSTRIE MANUFACTURIERE,,,2022-10-28
983318,,0.0,-9101.103,0.0,-6690.814,"39246,13",0.0,"39246,13",48236.89923,0.0,,,,O,O,,,,,5.0,,,GBH99,COMMERCE DE GROS NON SPECIALISE,,,,,2022-11-24
983328,258539.649,261985.919,-302933.908,261976.399,-302666.872,,,,,46730.690356,,,,,,,,,,,,,NEB02,AUTRES ACTIVITES DE NETTOYAGE DES BATIMENTS ET NETTOYAGE INDUSTRIEL,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MEGRINE RIADH,2014.0,2017-05-31
983354,,,,,,"28337,532",0.0,"28337,532",17218.233161,0.0,,,,,,,,,5.0,,,,BDA01,"EXTRACTION DE PIERRES ORNEMENTALES ET DE CONSTRUCTION, DE CALCAIRE INDUSTRIEL, DE GYPSE, DE CRAIE ET D'ARDOISE",,,,,2019-08-06
983437,10180612.09,20337856.138,-21023526.96,14668781.377,-21002586.329,"8232122,823",0.0,"8232122,823",464260.650517,6445.091717,,,,,,,549689.169,-6968374.544,137.0,,,,COF03,FABRICATION DE BETON PRET À L'EMPLOI,CO,INDUSTRIE MANUFACTURIERE,,,2022-11-24
983444,,0.0,-213.564,0.0,-94.564,,,,,2960.804734,,,,,,,,,,,,,CUA99,CONSTRUCTION DE VEHICULES AUTOMOBILES,CU,INDUSTRIE MANUFACTURIERE,EZZAHRA,2034.0,2002-12-24
983453,763787.77,771109.702,-687877.209,770960.952,-684818.438,"88424,658",0.0,"88424,658",50808.685523,2347.700827,,,,,,,,,,,,,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,2017-04-18
983460,,0.0,-754.925,0.0,-695.525,,,,4123.681252,,,,,,,,,,,,,,BDC99,AUTRES ACTIVITES EXTRACTIVES N.C.A.,BD,INDUSTRIES EXTRACTIVES,,,2022-10-28
983479,,0.0,-389.281,0.0,-365.367,,,,1679.937317,,,,,O,O,,,,,1.0,,,NFA01,SERVICES ADMINISTRATIFS COMBINES DE BUREAU,NF,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,EZZAHRA,2034.0,2007-06-14
983495,,,,,,,,,,0.0,,,,O,O,,,,15.0,5.0,,,CED01,FABRICATION INDUSTRIELLE DE TAPIS ET MOQUETTES,CE,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,2008-01-17
983504,,0.0,-619.752,0.0,-573.471,,,,3220.276865,,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GBC04,COMMERCE DE GROS DE BOISSONS,,,,,2022-09-22
983510,81269896.399,181723831.113,-174134158.907,89593781.723,-173885464.975,"49920960,692",0.0,"49920960,692",902962.924545,980765.087391,,,,,,,2114098.815,-102842670.064,288.0,,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,CHOUCHET RADES,2040.0,2021-05-27
983517,,0.0,-97706.941,0.0,-97082.191,"2828196,654",1448201.803,"1379994,851",1007751.051043,0.0,,,,,,34.0,291952.902,,150.0,4.0,,,GBA01,"INTERMEDIAIRES DU COMMERCE EN MATIERES PREMIERES AGRICOLES, ANIMAUX VIVANTS, MATIERES PREMIERES TEXTILES ET PRODUITS SEMI-FINIS",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-06-15
983525,,0.0,-9681.28,,,"184868,715",0.0,"184868,715",16684.717904,0.0,,,,,,,,,,,,,EBA99,COLLECTE ET TRAITEMENT DES EAUX USEES,,,,,2019-11-13
983530,541054.293,1786478.71,-825374.539,541118.71,-806282.533,"903162,932",0.0,"903162,932",205699.491775,391.151561,,,,,,,71568.743,-506439.512,71.0,0.0,,,COD01,FABRICATION INDUSTRIELLE D'ARTICLES CERAMIQUES À USAGE DOMESTIQUE OU ORNEMENTAL,CO,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2020-02-03
983583,,0.0,-527.614,0.0,-278.849,"4099,674",0.0,"4099,674",1096.740487,,,,,,,,,,,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,ARIANA,2080.0,2007-11-30
983586,,0.0,-6057.848,,,"192502,635",0.002,"192502,633",15586.773295,0.0,,,,O,O,3.0,,,3.0,,,,CEE06,FABRICATION D'AUTRES TEXTILES TECHNIQUES ET INDUSTRIELS,CE,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,2019-07-22
983126,3264.009,24919.521,-26552.539,24919.521,-26204.844,"35476,921",0.0,"35476,921",3486.592326,22.992115,,,,,,,13311.089,-10066.608,559.0,1.0,,,,,,,,,
983604,1582115.278,1586104.078,-1677853.49,1586104.078,-1676715.439,150000,0.0,150000,67169.32429,,,,,,,,42466.149,-7890.321,17.0,,,,GCC99,COMMERCE DE DETAIL DE CARBURANTS EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BELLEVUE,1009.0,2002-05-15
983642,1418762.338,1438000.692,-1457446.794,1438000.692,-1456641.332,"72177,426",0.0,"72177,426",403.505391,30587.017906,,,,,,,13272.064,-69520.28,54.0,,P0504,PHARMACIENS LIBERAUX,,,,,MEGRINE,2033.0,2019-10-25
983752,,40134.196,-10133.57,40134.196,-10130.0,,,,67.35795,13918.059375,,,,,,,,,,0.0,P9904,SANS PROFESSION,,,,,RESIDENCE EL KHALIL ,2074.0,2021-08-19
983777,,14154.64,-64173.235,14154.64,-51579.757,"2361475,237",2061596.693,"299878,544",687348.210934,22.254986,3.0,,3.0,O,O,6.0,,,122.0,5.0,,,CTB03,FABRICATION DE MACHINES ET D'EQUIPEMENTS DE BUREAU (À L'EXCEPTION DES ORDINATEURS ET EQUIPEMENTS PERIPHERIQUES),CT,INDUSTRIE MANUFACTURIERE,MEGRINE SUPERIEUR,2033.0,2021-08-26
983783,53767.565,54289.12,-116198.876,54289.12,-116075.384,,,,,33981.057841,,,,,,,,,,,,,CLA04,FABRICATION D'AUTRES PRODUITS CHIMIQUES ORGANIQUES DE BASE,CL,INDUSTRIE MANUFACTURIERE,,,
983798,,0.0,-492.116,0.0,-458.222,,,,2367.214586,,,,,,,,,,,1.0,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,MEGRINE,2033.0,1994-03-11
983843,255414.842,263791.409,-262549.353,263791.409,-259739.582,"4274,05",0.0,"4274,05",24108.074646,62.1594,,,,,,,,,21.0,,,,CRA01,FABRICATION DE COMPOSANTS ELECTRONIQUES,CR,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,1994-11-01
983903,,,,,,,,,,0.0,,,,O,O,,,,,,,,SBB03,REPARATION DE CHAUSSURES ET D'ARTICLES EN CUIR,SB,AUTRES ACTIVITES DE SERVICES,BEN AROUS,2013.0,1995-09-05
983975,,0.0,-545.423,0.0,-506.356,,,,2723.49078,,,,,O,O,,,,,1.0,,,CAC05,TRANSFORMATION ET CONSERVATION DE FRUITS,CA,INDUSTRIE MANUFACTURIERE,TOZEUR,2200.0,1999-11-12
983978,346.882,346.882,-132.625,346.882,-130.048,,,,232.15578,0.0,,,,,,,,,,,P0510,ARCHITECTES LIBERAUX,,,,,TOZEUR,2200.0,2018-02-21
984405,,,,,,"10580,959",10580.959,0,,0.0,,,,,,3.0,,,4.0,,,,SCA02,COIFFURE ET SOINS DE BEAUTE,,,MEGRINE,2033.0,1994-12-08
984535,,,,,,,,,762.987879,,,,,,,,,,,,,,AAB02,CULTURE DE PALMIERS-DATTIERS,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",DEGUECHE,2260.0,2001-11-05
984589,,,,,,,,,,0.0,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,1994-02-15
984604,3311822.114,5852002.097,-5727021.507,3592978.347,-5720534.891,"1129975,829",0.0,"1129975,829",121424.094142,7176.024479,,,,,,,72125.334,-2398421.951,202.0,,,,FCA02,TRAVAUX DE PREPARATION DES SITES,FC,CONSTRUCTION,MEGRINE,2033.0,2020-01-22
984664,,0.0,-1021.633,,,"4521880,356",0.0,"4521880,356",67758.352627,0.0,,,,,,,567599.157,,80.0,,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,,,2020-07-15
984850,,7818.563,-8141.946,7818.563,-7970.422,"13936,479",0.0,"13936,479",2446.618934,,,,,,,,3733.281,-2029.825,112.0,,P1899,OUVRIERS DANS D'AUTRES SECTEURS,,,,,TOZEUR,2200.0,2022-06-28
984891,,,,,,,,,,0.0,,,,,,,,,5.0,,P0402,DIRECTEURS D'ENTREPRISES,,,,,,,2020-08-03
985013,,,,,,,,,,0.0,,,,,,,,,,,,,CIB99,FABRICATION D'AUTRES ARTICLES EN PAPIER OU EN CARTON,CI,INDUSTRIE MANUFACTURIERE,,2014.0,2011-12-30
985030,,,,,,"9133,417",9133.417,0,,0.0,,,,,,3.0,,,4.0,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,,,MEGRINE COTEAUX,2033.0,1994-12-08
985114,375715.46,375715.46,-374968.563,375715.46,-374949.197,,,,496.410175,14896.003386,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,ZAOUIET EL ARAB,2261.0,2017-06-01
985227,,7.334,0.0,7.334,0.0,,,,,452.503172,,,,,,,,,,,,,CWA03,FABRICATION DE MATELAS,,,MEGRINE,2033.0,1994-02-11
985235,,0.0,-142.8,0.0,-142.8,2280,0.0,2280,,3852.30275,,,,,,,,,,0.0,,,CIB01,FABRICATION DE PAPIER ET CARTON ONDULES ET D'EMBALLAGES EN PAPIER OU EN CARTON,,,MEGRINE,2014.0,1995-09-06
985315,1557974.305,1557974.305,-1592947.964,1557974.305,-1590761.318,"181656,585",0.0,"181656,585",8873.923353,24615.61415,,,,,,,,,,,,,CLE02,FABRICATION DE COLLES,CL,INDUSTRIE MANUFACTURIERE,,,
985361,3822527.085,13404667.033,-13428421.677,5894042.783,-13303867.565,"4501039,203",44605.834,"4456433,369",282290.987306,13587.187654,7.0,6.0,1.0,,,,200990.916,-10760075.175,192.0,,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,TUNIS BELVEDERE,1002.0,2023-05-09
985692,,,,,,,,,7683.126509,0.0,,,,,,,162122.727,,257.0,5.0,,,IAA99,HOTELS ET HEBERGEMENT SIMILAIRE,IA,HEBERGEMENT ET RESTAURATION,TUNIS BELVEDERE,1002.0,2019-05-17
985789,277974.96,390542.67,-379687.042,297242.67,-378167.65,"85524,999",0.0,"85524,999",,247289.49298,,,,,,,10129.851,-9879.344,3.0,0.0,P0504,PHARMACIENS LIBERAUX,,,,,MEGRINE COTEAUX,2033.0,1982-12-10
985817,,,,,,,,,,0.009972,,,,O,O,,,,,,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,,,MEGRINE RIADH,2014.0,2003-05-23
985819,,0.0,-417.295,0.0,-405.809,,,,4615.219646,,,,,,,,,,,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,,,EZZAHRA,2034.0,1994-08-26
985894,542639.089,542813.027,-521876.03,542813.027,-520804.512,,,,283.42158,23390.227701,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,1992-11-26
985905,,,,,,,,,,0.0,,,,,,,,,,,,,CIB02,FABRICATION D'ARTICLES EN PAPIER À USAGE SANITAIRE OU DOMESTIQUE,CI,INDUSTRIE MANUFACTURIERE,TUNIS BELVEDERE,1002.0,1994-06-13
985966,,,,,,,,,735.721786,,,,,O,O,,,,,,,,RBA03,GESTION DES SITES ET MONUMENTS HISTORIQUES ET DES ATTRACTIONS TOURISTIQUES SIMILAIRES,RB,"ARTS, SPECTACLES ET ACTIVITES RECREATIVES",TOZEUR,2200.0,2006-12-05
986113,37280.828,37280.828,-34163.642,37280.828,-33401.276,,,,13373.183802,,1.0,1.0,,O,O,,,-10419.873,,0.0,,,BDA01,"EXTRACTION DE PIERRES ORNEMENTALES ET DE CONSTRUCTION, DE CALCAIRE INDUSTRIEL, DE GYPSE, DE CRAIE ET D'ARDOISE",BD,INDUSTRIES EXTRACTIVES,MEGRINE RIADH,2014.0,1995-03-29
986216,79054816.397,151218525.198,-160709647.877,104255191.868,-160411430.855,"39027411,695",72236.222,"38955175,473",10950596.338345,2500855.515221,,,,,,,1025181.773,-60774902.286,87.0,1.0,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,MEGRINE RIADH,2014.0,2021-10-12
